1.7735
1.0317
0.9289
0.7978
0.9377
1.1307
0.9938
1.5185
1.5226
1.4074
1.2958
0.9952
1.0217
0.9464
1.8388
1.9037
1.2267
0.4815
0.9259
0.7076
0.937
1.0331
1.1264
1.2533
1.1289
1.043
0.8966
2.0581
1.5117
0.6677
1.7816
0.8224
1.6067
0.9558
1.5365
1.1111
0.9841
1.6313
1.9231
1.3976
0.9722
1.5418
0.9973
0.9558
0.8446
0.8282
1.8695
2.2098
1.0007
1.2593
0.8446
1.0482
1.4985
1.7724
1.7599
1.8552
1.0297
0.8356
1.0534
0.878
1.1499
1.0612
0.9973
1.1111
1.2598
1.0541
1.1434
1.0456
0.7124
0.9522
1.3461
1.2222
1.6634
1.6067
1.1012
1.4001
1.0968
0.7352
0.7191
1.556
1.4425
1.322
1.2658
1.3709
1.1487
1.6246
1.3659
1.4425
1.1712
1.4759
1.7407
1.6584
0.9722
