0.7857
0.7918
0.9162
1.0109
0.5856
0.908
0.8551
0.5666
0.3514
0.4983
0.7407
0.5159
0.9966
0.7047
0.6329
0.8591
0.575
0.5937
0.7124
0.5666
0.446
0.7191
0.5303
0.9486
0.5984
0.5568
0.9973
0.446
0.4091
1.0899
0.8519
0.6131
0.6108
0.7417
0.5785
0.446
1.0489
0.7635
1.1594
0.8519
1.1765
1.3277
1.3354
0.7787
0.6625
0.5797
0.7295
0.7787
0.9147
0.8123
0.4941
0.4969
0.7037
0.7407
0.5556
0.7027
0.8148
0.9785
0.6479
0.9637
1.0377
0.6131
0.6394
0.6625
0.7626
0.5159
0.4941
0.9608
0.7787
0.8804
0.9722
1.0109
1.0007
0.7787
0.5937
0.5393
0.6209
0.6029
0.5303
0.6329
1.2669
0.7848
1.1142
0.8638
0.6667
0.8323
0.4475
0.5984
0.5185
0.5556
1.0476
0.7047
0.8446
0.9973
0.5468
0.6209
0.9785
0.6563
0.6108
0.3648
0.5856
0.8835
1.0534
