1.438
1.3774
1.4823
1.3915
1.3976
1.8998
1.8563
1.6797
1.679
1.5213
1.4321
1.2962
1.5833
1.8438
1.7312
1.8438
1.5616
1.4823
1.4848
2.7694
2.5755
1.6416
1.5467
1.6855
0.9499
0.7963
1.1261
0.9186
1.3836
1.284
1.2346
1.6891
1.5694
1.8278
1.6906
2.4293
2.1009
0.9499
2.5151
1.679
1.6992
0.7808
1.373
1.7142
1.8111
2.0247
2.6061
1.9555
1.2925
1.282
1.9765
1.5044
1.5253
1.1934
1.282
1.4397
1.4815
1.5309
1.3659
0.9079
1.538
2.1235
1.4218
1.4856
2.0558
0.7341
1.2811
1.4037
0.8834
1.2106
1.8998
0.8737
0.9225
1.4397
1.0464
1.7284
1.0181
1.037
0.7538
1.5116
0.7019
1.0568
1.7291
0.9499
1.3297
2.4518
1.0417
1.4141
1.2877
1.1358
1.2925
